#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000913.3",4290476,4291432,"+",948580,"nrfD","b4073","NP_418497.1",318,"putative menaquinol-cytochrome c reductase subunit NrfD"
"chromosome","NC_000913.3",4291512,4293170,"+",948579,"nrfE","b4074","NP_418498.1",552,"putative cytochrome c-type biogenesis protein NrfE"
"chromosome","NC_000913.3",4293163,4293546,"+",948578,"nrfF","b4075","NP_418499.1",127,"putative formate-dependent nitrite reductase complex subunit NrfF"
"chromosome","NC_000913.3",4293543,4294139,"+",948592,"nrfG","b4076","NP_418500.1",198,"putative formate-dependent nitrite reductase complex subunit NrfG"
"chromosome","NC_000913.3",4294481,4295794,"+",948591,"gltP","b4077","NP_418501.1",437,"glutamate/aspartate : H(+) symporter GltP"
"chromosome","NC_000913.3",4296436,4297125,"-",948586,"yjcO","b4078","NP_418502.1",229,"Sel1 repeat-containing protein YjcO"
"chromosome","NC_000913.3",4297219,4299366,"-",948584,"fdhF","b4079","NP_418503.1",715,"formate dehydrogenase H"
"chromosome","NC_000913.3",4299564,4301030,"-",948583,"mdtP","b4080","NP_418504.1",488,"putative multidrug efflux pump outer membrane channel"
"chromosome","NC_000913.3",4301027,4303078,"-",948582,"mdtO","b4081","NP_418505.2",683,"putative multidrug efflux pump subunit MdtO"
"chromosome","NC_000913.3",4303078,4304109,"-",948598,"mdtN","b4082","NP_418506.1",343,"putative multidrug efflux pump membrane fusion protein"
"chromosome","NC_000913.3",4304128,4304403,"-",5061530,"ytcA","b4622","YP_001165334.1",91,"putative lipoprotein YtcA"
"chromosome","NC_000913.3",4304612,4306597,"-",948597,"yjcS","b4083","NP_418507.2",661,"linear primary-alkylsulfatase"
"chromosome","NC_000913.3",4306870,4307799,"-",948596,"alsK","b4084","NP_418508.1",309,"D-allose kinase"
"chromosome","NC_000913.3",4307783,4308478,"-",948595,"alsE","b4085","NP_418509.1",231,"D-allulose-6-phosphate 3-epimerase"
"chromosome","NC_000913.3",4308489,4309469,"-",948594,"alsC","b4086","NP_418510.1",326,"D-allose ABC transporter membrane subunit"
"chromosome","NC_000913.3",4309448,4310980,"-",948593,"alsA","b4087","NP_418511.1",510,"D-allose ABC transporter ATP binding subunit"
"chromosome","NC_000913.3",4311107,4312042,"-",948604,"alsB","b4088","NP_418512.1",311,"D-allose ABC transporter periplasmic binding protein"
"chromosome","NC_000913.3",4312101,4312991,"-",948603,"alsR","b4089","NP_418513.4",296,"DNA-binding transcriptional repressor AlsR"
"chromosome","NC_000913.3",4313350,4313799,"+",948602,"rpiB","b4090","NP_418514.1",149,"allose-6-phosphate isomerase/ribose-5-phosphate isomerase B"
"chromosome","NC_000913.3",4313868,4314197,"+",2847754,"yjdP","b4487","YP_026281.1",109,"protein YjdP"
"chromosome","NC_000913.3",4314344,4315102,"-",948600,"phnP","b4092","NP_418516.1",252,"5-phospho-alpha-D-ribosyl 1,2-cyclic phosphate phosphodiesterase"
"chromosome","NC_000913.3",4315104,4315538,"-",948599,"phnO","b4093","NP_418517.1",144,"aminoalkylphosphonate N-acetyltransferase"
"chromosome","NC_000913.3",4315525,4316082,"-",948608,"phnN","b4094","NP_418518.1",185,"ribose 1,5-bisphosphate phosphokinase"
"chromosome","NC_000913.3",4316082,4317218,"-",948613,"phnM","b4095","NP_418519.1",378,"RPnTP hydrolase"
"chromosome","NC_000913.3",4317215,4317895,"-",948612,"phnL","b4096","NP_418520.1",226,"methylphosphonate degradation complex subunit PhnL"
"chromosome","NC_000913.3",4318006,4318764,"-",948611,"phnK","b4097","YP_026282.1",252,"carbon-phosphorus lyase subunit PhnK"
"chromosome","NC_000913.3",4318761,4319606,"-",948606,"phnJ","b4098","NP_418522.1",281,"carbon-phosphorus lyase core complex subunit PhnJ"
"chromosome","NC_000913.3",4319599,4320663,"-",948605,"phnI","b4099","NP_418523.1",354,"carbon-phosphorus lyase core complex subunit PhnI"
"chromosome","NC_000913.3",4320663,4321247,"-",948619,"phnH","b4100","NP_418524.1",194,"carbon-phosphorus lyase core complex subunit PhnH"
"chromosome","NC_000913.3",4321244,4321696,"-",948618,"phnG","b4101","NP_418525.1",150,"carbon-phosphorus lyase core complex subunit PhnG"
"chromosome","NC_000913.3",4321697,4322422,"-",948617,"phnF","b4102","NP_418526.1",241,"putative transcriptional regulator PhnF"
"chromosome","NC_000913.3",4323336,4324352,"-",948624,"phnD","b4105","NP_418529.1",338,"phosphonate/phosphate ABC transporter periplasmic binding protein"
"chromosome","NC_000913.3",4324377,4325165,"-",948623,"phnC","b4106","NP_418530.1",262,"phosphonate/phosphate ABC transporter ATP binding subunit"
"chromosome","NC_000913.3",4325298,4325741,"-",948622,"yjdN","b4107","NP_418531.1",147,"PF06983 family protein YjdN"
"chromosome","NC_000913.3",4326399,4326734,"-",948621,"yjdM","b4108","NP_418532.1",111,"zinc ribbon domain-containing protein YjdM"
"chromosome","NC_000913.3",4327135,4329363,"+",948620,"rdcA","b4109","NP_418533.1",742,"regulator of diguanylate cyclase RdcA"
"chromosome","NC_000913.3",4329360,4330238,"+",948633,"rdcB","b4110","NP_418534.4",292,"regulator of diguanylate cyclase RdcB"
"chromosome","NC_000913.3",4330502,4332004,"+",948626,"proP","b4111","NP_418535.1",500,"osmolyte:H(+) symporter ProP"
"chromosome","NC_000913.3",4332116,4332205,"+",11115379,"pmrR","b4703","YP_004831120.1",29,"small regulatory membrane protein PmrR"
"chromosome","NC_000913.3",4332181,4333272,"-",948632,"basS","b4112","NP_418536.1",363,"sensor histidine kinase BasS"
"chromosome","NC_000913.3",4333282,4333950,"-",948631,"basR","b4113","NP_418537.1",222,"DNA-binding transcriptional dual regulator BasR"
"chromosome","NC_000913.3",4333947,4335590,"-",948629,"eptA","b4114","NP_418538.2",547,"phosphoethanolamine transferase EptA"
"chromosome","NC_000913.3",4335694,4337031,"-",948628,"adiC","b4115","NP_418539.1",445,"arginine:agmatine antiporter"
"chromosome","NC_000913.3",4337168,4337929,"-",948627,"adiY","b4116","NP_418540.1",253,"DNA-binding transcriptional activator AdiY"
"chromosome","NC_000913.3",4338254,4340521,"-",948638,"adiA","b4117","NP_418541.2",755,"arginine decarboxylase, degradative"
"chromosome","NC_000913.3",4340720,4341628,"-",948637,"melR","b4118","NP_418542.1",302,"DNA-binding transcriptional dual regulator MelR"
"chromosome","NC_000913.3",4341911,4343266,"+",948636,"melA","b4119","NP_418543.1",451,"alpha-galactosidase"
"chromosome","NC_000913.3",4343369,4344790,"+",948635,"melB","b4120","NP_418544.2",473,"melibiose:H(+)/Na(+)/Li(+) symporter"
"chromosome","NC_000913.3",4344929,4345558,"-",948634,"yjdF","b4121","NP_418545.1",209,"DUF2238 domain-containing inner membrane protein YjdF"
"chromosome","NC_000913.3",4345680,4347326,"-",948642,"fumB","b4122","NP_418546.1",548,"fumarase B"
"chromosome","NC_000913.3",4347404,4348744,"-",948641,"dcuB","b4123","NP_418547.1",446,"anaerobic C4-dicarboxylate transporter DcuB"
"chromosome","NC_000913.3",4349315,4350034,"-",948640,"dcuR","b4124","NP_418548.1",239,"DNA-binding transcriptional activator DcuR"
"chromosome","NC_000913.3",4350031,4351662,"-",948639,"dcuS","b4125","NP_418549.1",543,"sensor histidine kinase DcuS"
"chromosome","NC_000913.3",4351843,4352073,"+",948648,"yjdI","b4126","NP_418550.1",76,"PF06902 family protein YjdI"
"chromosome","NC_000913.3",4352085,4352357,"+",948647,"yjdJ","b4127","NP_418551.1",90,"putative N-acetyltransferase YjdJ"
"chromosome","NC_000913.3",4352584,4352880,"+",948646,"ghoS","b4128","NP_418552.1",98,"antitoxin of the GhoTS toxin-antitoxin system"
"chromosome","NC_000913.3",4352908,4353081,"+",1450308,"ghoT","b4559","YP_588474.1",57,"toxin of the GhoTS toxin-antitoxin system"
"chromosome","NC_000913.3",4353200,4354717,"-",948645,"lysU","b4129","NP_418553.1",505,"lysine--tRNA ligase/Ap4A synthetase/Ap3A synthetase"
"chromosome","NC_000913.3",4354954,4356411,"-",948644,"dtpC","b4130","NP_418554.1",485,"dipeptide/tripeptide:H(+) symporter DtpC"
"chromosome","NC_000913.3",4356470,4358617,"-",948643,"cadA","b4131","NP_418555.1",715,"lysine decarboxylase 1"
"chromosome","NC_000913.3",4358697,4360031,"-",948654,"cadB","b4132","NP_418556.1",444,"lysine:cadaverine antiporter"
"chromosome","NC_000913.3",4360396,4361934,"-",948653,"cadC","b4133","NP_418557.1",512,"DNA-binding transcriptional activator CadC"
"chromosome","NC_000913.3",4362733,4363308,"-",948650,"yjdC","b4135","NP_418558.2",191,"putative DNA-binding transcriptional regulator YjdC"
"chromosome","NC_000913.3",4363345,4365042,"-",948649,"dsbD","b4136","NP_418559.1",565,"thiol-disulfide exchange protein DsbD"
"chromosome","NC_000913.3",4365018,4365356,"-",948660,"cutA","b4137","NP_418560.1",112,"copper binding protein CutA"
"chromosome","NC_000913.3",4365472,4366773,"-",948659,"dcuA","b4138","NP_418561.1",433,"C4-dicarboxylate transporter DcuA"
"chromosome","NC_000913.3",4366891,4368327,"-",948658,"aspA","b4139","NP_418562.4",478,"aspartate ammonia-lyase"
"chromosome","NC_000913.3",4368664,4369140,"+",948657,"fxsA","b4140","NP_418564.2",158,"protein FxsA"
"chromosome","NC_000913.3",4369156,4370412,"-",948656,"yjeH","b4141","NP_418565.1",418,"L-methionine/branched chain amino acid exporter"
"chromosome","NC_000913.3",4370688,4370981,"+",948655,"groS","b4142","NP_418566.1",97,"cochaperonin GroES"
"chromosome","NC_000913.3",4371025,4372671,"+",948665,"groL","b4143","NP_418567.1",548,"chaperonin GroEL"
"chromosome","NC_000913.3",4372809,4373162,"+",948664,"yjeI","b4144","NP_418568.2",117,"DUF4156 domain-containing lipoprotein YjeI"
"chromosome","NC_000913.3",4373365,4374234,"-",948663,"yjeJ","b4145","NP_418569.1",289,"protein YjeJ"
"chromosome","NC_000913.3",4374629,4375657,"-",948662,"epmB","b4146","NP_418570.1",342,"lysine 2,3-aminomutase"
"chromosome","NC_000913.3",4375699,4376265,"+",948661,"efp","b4147","NP_418571.1",188,"protein chain elongation factor EF-P"
"chromosome","NC_000913.3",4376317,4376442,"+",2847736,"ecnA","b4410","YP_026283.1",41,"entericidin A lipoprotein, antidote to entericidin B"
"chromosome","NC_000913.3",4376553,4376699,"+",2847737,"ecnB","b4411","YP_026284.1",48,"bacteriolytic entericidin B lipoprotein"
"chromosome","NC_000913.3",4376875,4377192,"+",948671,"gdx","b4148","NP_418572.4",105,"guanidinium exporter"
"chromosome","NC_000913.3",4377189,4377722,"-",948670,"blc","b4149","NP_418573.1",177,"outer membrane lipoprotein Blc"
"chromosome","NC_000913.3",4377811,4378944,"-",948669,"ampC","b4150","NP_418574.1",377,"beta-lactamase"
"chromosome","NC_000913.3",4379007,4379366,"-",948668,"frdD","b4151","NP_418575.1",119,"fumarate reductase membrane protein FrdD"
"chromosome","NC_000913.3",4379377,4379772,"-",948680,"frdC","b4152","NP_418576.1",131,"fumarate reductase membrane protein FrdC"
"chromosome","NC_000913.3",4379783,4380517,"-",948666,"frdB","b4153","NP_418577.1",244,"fumarate reductase iron-sulfur protein"
"chromosome","NC_000913.3",4380510,4382318,"-",948667,"frdA","b4154","NP_418578.1",602,"fumarate reductase flavoprotein subunit"
"chromosome","NC_000913.3",4382643,4383620,"+",948672,"epmA","b4155","NP_418579.2",325,"EF-P-lysine lysyltransferase"
"chromosome","NC_000913.3",4383839,4385341,"+",948679,"yjeM","b4156","NP_418580.2",500,"putative transporter YjeM"
"chromosome","NC_000913.3",4385393,4385707,"+",948678,"yjeN","b4157","NP_418581.1",104,"uncharacterized protein YjeN"
"chromosome","NC_000913.3",4385704,4386018,"+",948677,"yjeO","b4158","NP_418582.1",104,"DUF2645 domain-containing inner membrane protein YjeO"
"chromosome","NC_000913.3",4386047,4389370,"-",948676,"mscM","b4159","NP_418583.1",1107,"miniconductance mechanosensitive channel MscM"
"chromosome","NC_000913.3",4389392,4390360,"-",948673,"psd","b4160","NP_418584.1",322,"phosphatidylserine decarboxylase proenzyme"
"chromosome","NC_000913.3",4390457,4391509,"-",948674,"rsgA","b4161","NP_418585.4",350,"ribosome small subunit-dependent GTPase A"
"chromosome","NC_000913.3",4391604,4392149,"+",948675,"orn","b4162","NP_418586.4",181,"oligoribonuclease"
"chromosome","NC_000913.3",4392892,4392945,"+",7751630,"yjeV","b4670","YP_002791261.1",17,"uncharacterized protein YjeV"
"chromosome","NC_000913.3",4392928,4394067,"-",948686,"queG","b4166","NP_418587.1",379,"epoxyqueuosine reductase"
"chromosome","NC_000913.3",4394066,4395613,"+",948685,"nnr","b4167","NP_418588.1",515,"NAD(P)HX epimerase/NAD(P)HX dehydratase"
"chromosome","NC_000913.3",4395585,4396046,"+",948684,"tsaE","b4168","NP_418589.1",153,"N(6)-L-threonylcarbamoyladenine synthase, TsaE subunit"
"chromosome","NC_000913.3",4396065,4397402,"+",948683,"amiB","b4169","NP_418590.1",445,"N-acetylmuramoyl-L-alanine amidase B"
"chromosome","NC_000913.3",4397412,4399259,"+",948691,"mutL","b4170","NP_418591.1",615,"DNA mismatch repair protein MutL"
"chromosome","NC_000913.3",4399252,4400202,"+",948690,"miaA","b4171","NP_418592.1",316,"tRNA dimethylallyltransferase"
"chromosome","NC_000913.3",4400288,4400596,"+",948689,"hfq","b4172","NP_418593.1",102,"RNA-binding protein Hfq"
"chromosome","NC_000913.3",4400672,4401952,"+",948688,"hflX","b4173","NP_418594.1",426,"ribosome rescue factor HflX"
"chromosome","NC_000913.3",4402038,4403297,"+",948698,"hflK","b4174","NP_418595.1",419,"regulator of FtsH protease"
"chromosome","NC_000913.3",4403300,4404304,"+",948697,"hflC","b4175","NP_418596.1",334,"regulator of FtsH protease"
"chromosome","NC_000913.3",4404386,4404583,"+",948696,"yjeT","b4176","NP_418597.1",65,"DUF2065 domain-containing protein YjeT"
"chromosome","NC_000913.3",4404687,4405985,"+",948695,"purA","b4177","NP_418598.1",432,"adenylosuccinate synthetase"
"chromosome","NC_000913.3",4406190,4406615,"+",948693,"nsrR","b4178","NP_418599.1",141,"DNA-binding transcriptional regulator NsrR"
"chromosome","NC_000913.3",4406654,4409095,"+",948692,"rnr","b4179","NP_418600.4",813,"RNase R"
"chromosome","NC_000913.3",4409275,4410006,"+",948694,"rlmB","b4180","NP_418601.1",243,"23S rRNA 2\\'-O-ribose G2251 methyltransferase"
"chromosome","NC_000913.3",4410133,4410534,"+",948704,"yjfI","b4181","NP_418602.1",133,"DUF2170 domain-containing protein YjfI"
"chromosome","NC_000913.3",4410553,4411251,"+",948703,"yjfJ","b4182","NP_418603.1",232,"PspA family protein YjfJ"
"chromosome","NC_000913.3",4411302,4411961,"+",948702,"yjfK","b4183","NP_418604.1",219,"DUF2491 domain-containing protein YjfK"
"chromosome","NC_000913.3",4411979,4412377,"+",948701,"yjfL","b4184","NP_418605.1",132,"DUF350 domain-containing inner membrane protein YjfL"
"chromosome","NC_000913.3",4412387,4413025,"+",948700,"yjfM","b4185","NP_418606.1",212,"DUF1190 domain-containing protein YjfM"
"chromosome","NC_000913.3",4413028,4414191,"+",948699,"yjfC","b4186","NP_418607.1",387,"putative acid--amine ligase YjfC"
"chromosome","NC_000913.3",4414275,4415900,"+",948710,"aidB","b4187","NP_418608.6",541,"putative acyl-CoA dehydrogenase AidB"
"chromosome","NC_000913.3",4416017,4416292,"-",948709,"yjfN","b4188","NP_418609.4",91,"protease activator YjfN"
"chromosome","NC_000913.3",4416441,4416770,"-",948708,"bsmA","b4189","NP_418610.4",109,"DUF1471 domain-containing putative lipoprotein BsmA"
"chromosome","NC_000913.3",4416952,4417701,"+",948707,"yjfP","b4190","NP_418611.1",249,"carboxylesterase"
"chromosome","NC_000913.3",4417698,4418453,"-",948706,"ulaR","b4191","NP_418612.1",251,"DNA-binding transcriptional repressor UlaR"
"chromosome","NC_000913.3",4418561,4419625,"-",948705,"ulaG","b4192","NP_418613.2",354,"L-ascorbate-6-phosphate lactonase"
"chromosome","NC_000913.3",4419980,4421377,"+",948717,"ulaA","b4193","NP_418614.4",465,"L-ascorbate specific PTS enzyme IIC component"
"chromosome","NC_000913.3",4421393,4421698,"+",948716,"ulaB","b4194","NP_418615.1",101,"L-ascorbate specific PTS enzyme IIB component"
"chromosome","NC_000913.3",4421708,4422172,"+",948715,"ulaC","b4195","NP_418616.1",154,"L-ascorbate specific PTS enzyme IIA component"
"chromosome","NC_000913.3",4422186,4422836,"+",948714,"ulaD","b4196","NP_418617.1",216,"3-keto-L-gulonate-6-phosphate decarboxylase UlaD"
"chromosome","NC_000913.3",4422846,4423700,"+",948712,"ulaE","b4197","NP_418618.1",284,"L-ribulose-5-phosphate 3-epimerase UlaE"
"chromosome","NC_000913.3",4423700,4424386,"+",948711,"ulaF","b4198","NP_418619.1",228,"L-ribulose-5-phosphate 4-epimerase UlaF"
"chromosome","NC_000913.3",4424516,4424791,"-",948713,"yjfY","b4199","NP_418620.1",91,"DUF1471 domain-containing protein YjfY"
"chromosome","NC_000913.3",4425118,4425513,"+",948723,"rpsF","b4200","NP_418621.5",131,"30S ribosomal subunit protein S6"
"chromosome","NC_000913.3",4425520,4425834,"+",948722,"priB","b4201","NP_418622.1",104,"primosomal replication protein N"
"chromosome","NC_000913.3",4425839,4426066,"+",948721,"rpsR","b4202","NP_418623.1",75,"30S ribosomal subunit protein S18"
"chromosome","NC_000913.3",4426108,4426557,"+",948720,"rplI","b4203","NP_418624.1",149,"50S ribosomal subunit protein L9"
"chromosome","NC_000913.3",4426628,4427422,"-",948719,"yjfZ","b4204","NP_418625.1",264,"DUF2686 domain-containing protein YjfZ"
"chromosome","NC_000913.3",4428079,4428717,"-",948727,"ytfB","b4206","NP_418627.4",212,"cell division protein YtfB"
"chromosome","NC_000913.3",4428935,4429555,"+",948726,"fklB","b4207","NP_418628.4",206,"peptidyl-prolyl cis-trans isomerase FklB"
"chromosome","NC_000913.3",4429864,4431276,"+",948725,"cycA","b4208","NP_418629.1",470,"D-serine/alanine/glycine/:H(+)symporter"
"chromosome","NC_000913.3",4431321,4431983,"-",948724,"ytfE","b4209","NP_418630.1",220,"iron-sulfur cluster repair protein YtfE"
"chromosome","NC_000913.3",4432091,4433056,"-",948732,"ytfF","b4210","NP_418631.2",321,"inner membrane protein YtfF"
"chromosome","NC_000913.3",4433164,4434024,"-",948731,"qorB","b4211","NP_418632.1",286,"NAD(P)H:quinone oxidoreductase"
"chromosome","NC_000913.3",4434113,4434493,"+",948730,"ytfH","b4212","NP_418633.4",126,"putative transcriptional regulator YtfH"
"chromosome","NC_000913.3",4434622,4436565,"-",948729,"cpdB","b4213","NP_418634.1",647,"2\\',3\\'-cyclic-nucleotide 2\\'-phosphodiesterase/3\\'-nucleotidase"
"chromosome","NC_000913.3",4436755,4437495,"+",948728,"cysQ","b4214","NP_418635.1",246,"3\\'(2\\'),5\\'-bisphosphate nucleotidase"
"chromosome","NC_000913.3",4437707,4438645,"+",948738,"ytfI","b4215","YP_026285.1",312,"protein YtfI"
"chromosome","NC_000913.3",4438708,4439262,"-",948737,"ytfJ","b4216","NP_418637.1",184,"PF09695 family protein YtfJ"
"chromosome","NC_000913.3",4439587,4439793,"+",948736,"ytfK","b4217","NP_418638.2",68,"stringent response modulator YtfK"
"chromosome","NC_000913.3",4439872,4441215,"-",948735,"paeA","b4218","NP_418639.1",447,"putative cadaverine/putrescine exporter"
"chromosome","NC_000913.3",4441538,4442176,"-",948734,"msrA","b4219","NP_418640.1",212,"methionine sulfoxide reductase A"
"chromosome","NC_000913.3",4442382,4444115,"+",948733,"tamA","b4220","NP_418641.1",577,"translocation and assembly module subunit TamA"
"chromosome","NC_000913.3",4444112,4447891,"+",948742,"tamB","b4221","NP_418642.1",1259,"translocation and assembly module subunit TamB"
"chromosome","NC_000913.3",4447894,4448235,"+",948741,"ytfP","b4222","NP_418643.1",113,"gamma-glutamylamine cyclotransferase family protein YtfP"
