Accession	Island start	Island end	Length	Method	Gene name	Gene ID	Locus	Gene start	Gene end	Strand	Product	External Annotations
NC_004631.1	1414483	1441931	27448	IslandPick	WP_001140134.1		T_RS07060	1437860	1438390	1	host-nuclease inhibitor protein Gam	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_000878813.1		T_RS07065	1438401	1438622	-1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_000632575.1		T_RS07070	1438679	1438951	1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_000197790.1		T_RS07075	1438961	1439263	1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_001315283.1		T_RS07080	1439260	1439643	1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_000132655.1		T_RS07085	1439636	1439851	1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_000131941.1		T_RS07090	1439848	1440531	1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_000631816.1		T_RS07095	1440528	1440758	1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_010989166.1		T_RS07100	1440748	1440963	1	hypothetical protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_000988475.1		T_RS07105	1440953	1441405	1	GemA protein	
NC_004631.1	1414483	1441931	27448	IslandPick	WP_001281695.1		T_RS07110	1441377	1441766	1	DNA-binding protein	
NC_004631.1	1657682	1661742	4060	IslandPick	WP_010989152.1		T_RS08145	1657714	1657851	-1	hypothetical protein	
NC_004631.1	1657682	1661742	4060	IslandPick			T_RS08150	1657832	1658259	-1	DNA-invertase	
NC_004631.1	1657682	1661742	4060	IslandPick			T_RS24150	1658493	1658588	-1	holin	
NC_004631.1	1657682	1661742	4060	IslandPick	WP_000727926.1		T_RS08155	1658647	1659072	-1	peptidase	
NC_004631.1	1657682	1661742	4060	IslandPick	WP_071525146.1		T_RS24155	1658999	1659298	-1	pertussis toxin subunit	
NC_004631.1	1657682	1661742	4060	IslandPick	WP_071525147.1		T_RS24160	1659337	1659477	-1	pertussis toxin subunit	
NC_004631.1	1657682	1661742	4060	IslandPick	WP_001766201.1		T_RS24165	1659832	1660101	-1	hypothetical protein	
NC_004631.1	1657682	1661742	4060	IslandPick			T_RS08165	1660437	1660892	1	hypothetical protein	
NC_004631.1	1657682	1661742	4060	IslandPick			T_RS24170	1661239	1661594	-1	integrase	
NC_004631.1	1657682	1661742	4060	IslandPick	WP_001146150.1		T_RS08175	1661741	1662631	1	peptide ABC transporter permease	
NC_004631.1	2212476	2222390	9914	IslandPick	WP_010989129.1		T_RS10945	2212418	2212570	-1	hypothetical protein	
NC_004631.1	2212476	2222390	9914	IslandPick			T_RS24375	2212638	2214114	-1	glycosyl transferase	
NC_004631.1	2212476	2222390	9914	IslandPick	WP_001800477.1		T_RS10955	2214118	2214951	-1	glycosyl transferase	
NC_004631.1	2212476	2222390	9914	IslandPick			T_RS10960	2215144	2216923	-1	glycosyl transferase	
NC_004631.1	2212476	2222390	9914	IslandPick	WP_000702850.1		T_RS10965	2217017	2217727	-1	sugar ABC transporter ATP-binding protein	
NC_004631.1	2212476	2222390	9914	IslandPick			T_RS10970	2217731	2218501	-1	ABC transporter permease	
NC_004631.1	2212476	2222390	9914	IslandPick	WP_000824901.1		T_RS10975	2218630	2219763	-1	galactosyl transferase	
NC_004631.1	2212476	2222390	9914	IslandPick	WP_001779971.1		T_RS10980	2219776	2220669	-1	glycosyl transferase	
NC_004631.1	2212476	2222390	9914	IslandPick			T_RS10985	2220669	2221819	-1	UDP-galactopyranose mutase	
NC_004631.1	2212476	2222390	9914	IslandPick	WP_001194239.1		T_RS10990	2222105	2222845	-1	hypothetical protein	
NC_004631.1	2742901	2747871	4970	IslandPick	WP_000783673.1		T_RS13500	2742633	2744966	1	DNA primase	
NC_004631.1	2742901	2747871	4970	IslandPick	WP_024131200.1		T_RS24550	2745181	2745399	1	hypothetical protein	
NC_004631.1	2742901	2747871	4970	IslandPick	WP_000151542.1		T_RS13505	2745590	2746363	-1	reverse transcriptase	
NC_004631.1	2742901	2747871	4970	IslandPick	WP_000380485.1		T_RS13510	2746332	2746505	-1	hypothetical protein	
NC_004631.1	2742901	2747871	4970	IslandPick	WP_000972389.1		T_RS13515	2746767	2746985	-1	transcriptional activator Ogr/delta	
NC_004631.1	2742901	2747871	4970	IslandPick	WP_001011760.1		T_RS13520	2747076	2748176	-1	late control protein D	
NC_004631.1	3508874	3513142	4268	IslandPick	WP_001580533.1		T_RS17320	3508744	3508932	1	hypothetical protein	
NC_004631.1	3508874	3513142	4268	IslandPick	WP_000822803.1		T_RS17325	3509000	3509299	-1	hypothetical protein	
NC_004631.1	3508874	3513142	4268	IslandPick	WP_001580535.1		T_RS17330	3509408	3510214	-1	hypothetical protein	
NC_004631.1	3508874	3513142	4268	IslandPick	WP_001146827.1		T_RS17335	3510900	3511814	1	hypothetical protein	
NC_004631.1	3508874	3513142	4268	IslandPick	WP_000185757.1		T_RS17340	3511811	3512551	1	restriction endonuclease	
NC_004631.1	3508874	3513142	4268	IslandPick	WP_000518064.1		T_RS17345	3512586	3513623	-1	portal protein	
NC_004631.1	3529771	3534716	4945	IslandPick	WP_001282797.1		T_RS17470	3529670	3532747	1	phage tail tape measure protein	
NC_004631.1	3529771	3534716	4945	IslandPick	WP_000980381.1		T_RS17475	3532744	3533229	1	tail assembly protein	
NC_004631.1	3529771	3534716	4945	IslandPick	WP_001011760.1		T_RS17480	3533226	3534326	1	late control protein D	
NC_004631.1	3529771	3534716	4945	IslandPick	WP_000972391.1		T_RS17485	3534417	3534635	1	transcriptional activator Ogr/delta	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_031617267.1		T_RS21510	4394413	4395336	1	chromosome partitioning protein ParA	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_000018529.1		T_RS21515	4395333	4396697	1	replicative DNA helicase	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_001029724.1		T_RS21520	4396690	4398489	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_000020913.1		T_RS21525	4398479	4398706	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_000838568.1		T_RS21530	4398703	4398963	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_001275616.1		T_RS21535	4398950	4399672	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_000144322.1		T_RS21540	4399757	4400314	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_000377625.1		T_RS21545	4400314	4400562	1	hypothetical protein	
NC_004631.1	4394167	4401029	6862	IslandPick	WP_001194350.1		T_RS21550	4400592	4401902	1	DNA-binding protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_001785809.1		T_RS21740	4434988	4437411	1	"conjugative transfer ATPase, PFL_4706 family"	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_000054770.1		T_RS21745	4437566	4437952	1	hypothetical protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_000821941.1		T_RS21750	4438107	4438499	1	integrating conjugative element protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_000838927.1		T_RS21755	4438496	4439464	1	integrating conjugative element protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_010989292.1		T_RS21760	4439479	4440909	1	integrating conjugative element protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_000175255.1		T_RS21765	4440906	4441238	1	hypothetical protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_000213770.1		T_RS21770	4441242	4442747	1	conjugal transfer protein TraG	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_001283066.1		T_RS21775	4442986	4444233	1	phosphoadenosine phosphosulfate reductase	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_000502502.1		T_RS21780	4444218	4444859	1	transcriptional regulator	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_010989295.1		T_RS21785	4445070	4445612	-1	hypothetical protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_001763960.1		T_RS25110	4446356	4446550	1	hypothetical protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_000907593.1		T_RS21790	4446878	4447798	1	DNA-binding protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_001020123.1		T_RS21795	4448522	4448824	1	hypothetical protein	
NC_004631.1	4436694	4449073	12379	IslandPick	WP_001103837.1		T_RS21800	4448920	4449300	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000018145.1		T_RS21805	4449671	4449880	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000979718.1		T_RS21810	4449898	4450350	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000968700.1		T_RS21815	4450347	4450643	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000115421.1		T_RS21820	4450721	4451179	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_001097965.1		T_RS21825	4451268	4453217	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000881183.1		T_RS21830	4453289	4454197	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000022217.1		T_RS21835	4454271	4455170	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000911568.1		T_RS21840	4455245	4455571	1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_001222413.1		T_RS21845	4455671	4455940	-1	hypothetical protein	
NC_004631.1	4449472	4457470	7998	IslandPick	WP_000457555.1		T_RS21850	4456072	4457346	-1	DNA polymerase V subunit UmuC	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000127915.1		T_RS22150	4504378	4505424	-1	Vi polysaccharide biosynthesis protein VipB/TviC	"PATRIC_VF,BLAST"
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000466893.1		T_RS22155	4505427	4506704	-1	Vi polysaccharide biosynthesis protein VipA/TviB	"PATRIC_VF,BLAST"
NC_004631.1	4505208	4522834	17626	IslandPick	WP_001210944.1		T_RS22160	4506949	4507488	-1	Vi polysaccharide biosynthesis protein TviA	BLAST
NC_004631.1	4505208	4522834	17626	IslandPick	WP_001764200.1		T_RS22165	4508029	4508217	1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_001120833.1		T_RS22170	4508342	4509853	1	DNA helicase	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000488995.1		T_RS22175	4509837	4511426	1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000449622.1		T_RS22180	4511590	4512603	1	tyrosine recombinase XerD	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_001143724.1		T_RS22185	4513030	4513323	1	CopG family transcriptional regulator	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000622308.1		T_RS22190	4513320	4513808	1	N-acetyltransferase GCN5	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000434168.1		T_RS22195	4513988	4514440	-1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_024131240.1		T_RS25125	4514522	4514773	-1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_010989300.1		T_RS22200	4515077	4517362	-1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_010989301.1		T_RS22205	4517443	4519116	-1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000246267.1		T_RS22210	4519663	4520124	1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000193665.1		T_RS22215	4520121	4520342	1	transcriptional regulator	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000501442.1		T_RS22220	4520376	4520519	-1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000492269.1		T_RS22225	4520735	4520965	-1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_000511749.1		T_RS22230	4521199	4521981	1	DNA-binding protein	
NC_004631.1	4505208	4522834	17626	IslandPick	WP_010989303.1		T_RS22235	4522006	4522218	-1	hypothetical protein	
NC_004631.1	4505208	4522834	17626	IslandPick			T_RS22240	4522608	4522877	-1	integrase	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_000888541.1		T_RS03095	694100	694717	1	cytochrome c biogenesis protein CcmA	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_000990042.1		T_RS03100	694714	695373	1	heme exporter protein CcmB	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_000266010.1		T_RS03105	695425	696162	1	heme ABC transporter permease	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_000074110.1		T_RS03110	696159	696371	1	heme exporter protein CcmD	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_001053607.1		T_RS03115	696368	696847	1	cytochrome c-type biogenesis protein CcmE	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_000982516.1		T_RS03120	696844	698775	1	c-type cytochrome biogenesis protein CcmF	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_000828299.1		T_RS03125	698772	699329	1	thiol:disulfide interchange protein	
NC_004631.1	694100	699329	5229	SIGI-HMM	WP_001238304.1		T_RS03130	699326	700369	1	cytochrome c biogenesis protein CcmH	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_000697757.1		T_RS03945	875049	875888	1	CDP-paratose synthase	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_000770936.1		T_RS03950	875885	876901	1	CDP-paratose 2-epimerase	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_001228890.1		T_RS03955	876972	878270	1	transporter	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_010989202.1		T_RS03960	878272	879273	1	glycosyl transferase	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_001763397.1		T_RS03965	879848	880909	1	glycosyl transferase	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_000705149.1		T_RS03970	880910	881854	1	rhamnosyltransferase	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_000009019.1		T_RS03975	881855	883294	1	mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_001103638.1		T_RS03980	883281	884714	1	phosphomannomutase	
NC_004631.1	875049	886216	11167	SIGI-HMM	WP_000368710.1		T_RS03985	884786	886216	1	undecaprenyl-phosphate galactose phosphotransferase WbaP	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001515479.1		T_RS04380	956794	957657	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000250489.1		T_RS04385	957844	958059	1	DNA-binding protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000837630.1		T_RS04390	958089	958400	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_015606140.1		T_RS04395	958415	958801	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001291071.1		T_RS04400	958818	959105	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000034418.1		T_RS04405	959191	959484	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001000809.1		T_RS04410	959597	959992	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000129503.1		T_RS04415	960089	960382	-1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001042532.1		T_RS04420	961175	961819	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000964110.1		T_RS04425	961895	963406	-1	conjugal transfer protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000444413.1		T_RS04430	965065	965574	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000734387.1		T_RS04435	965621	966136	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001280266.1		T_RS04440	966220	966543	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_015606141.1		T_RS04445	966843	968279	1	putative PilV-like protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001019842.1		T_RS04450	968796	969110	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_015606142.1		T_RS04455	969126	970553	1	PilV-like protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000766114.1		T_RS04460	970921	973881	-1	type III restriction endonuclease subunit R	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001038193.1		T_RS04465	973891	975867	-1	site-specific DNA-methyltransferase	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001096461.1		T_RS04470	976062	977450	1	hypothetical protein	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_000059632.1		T_RS04475	977497	978771	-1	integrase	
NC_004631.1	956794	979322	22528	SIGI-HMM	WP_001637383.1		T_RS04485	979149	979322	1	hypothetical protein	
NC_004631.1	1097908	1102043	4135	SIGI-HMM	WP_001540220.1		T_RS05160	1097908	1098099	-1	hypothetical protein	
NC_004631.1	1097908	1102043	4135	SIGI-HMM	WP_000848063.1		T_RS05165	1098299	1098913	-1	disulfide bond formation protein B	
NC_004631.1	1097908	1102043	4135	SIGI-HMM	WP_012664551.1		T_RS05170	1098923	1099075	-1	hypothetical protein	
NC_004631.1	1097908	1102043	4135	SIGI-HMM	WP_001233444.1		T_RS05175	1099214	1100128	-1	drug/metabolite transporter DMT permease	
NC_004631.1	1097908	1102043	4135	SIGI-HMM	WP_001674911.1		T_RS05180	1100746	1100946	1	hypothetical protein	
NC_004631.1	1097908	1102043	4135	SIGI-HMM			T_RS23985	1101427	1101794	-1	integrase	
NC_004631.1	1097908	1102043	4135	SIGI-HMM	WP_000343629.1		T_RS05190	1101918	1102043	1	hypothetical protein	
NC_004631.1	1103164	1107971	4807	SIGI-HMM			T_RS05195	1102044	1103188	1	IS256 family transposase	
NC_004631.1	1103164	1107971	4807	SIGI-HMM	WP_031624337.1		T_RS05200	1103164	1103304	-1	hypothetical protein	
NC_004631.1	1103164	1107971	4807	SIGI-HMM	WP_000251841.1		T_RS05205	1103417	1103563	-1	hypothetical protein	
NC_004631.1	1103164	1107971	4807	SIGI-HMM	WP_001525024.1		T_RS23990	1103786	1103980	1	hypothetical protein	
NC_004631.1	1103164	1107971	4807	SIGI-HMM	WP_000354403.1		T_RS05210	1104110	1104529	1	N-acetyltransferase	
NC_004631.1	1103164	1107971	4807	SIGI-HMM	WP_000030950.1		T_RS05215	1104917	1105393	-1	hypothetical protein	
NC_004631.1	1103164	1107971	4807	SIGI-HMM	WP_000422884.1		T_RS05220	1105722	1106117	-1	hypothetical protein	
NC_004631.1	1103164	1107971	4807	SIGI-HMM			T_RS05225	1106801	1107522	1	type III secretion protein SopE2	
NC_004631.1	1103164	1107971	4807	SIGI-HMM	WP_001134857.1		T_RS05230	1107807	1107971	1	hypothetical protein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_046598485.1		T_RS24005	1189172	1189360	1	hypothetical protein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_000502119.1		T_RS05650	1189317	1189775	1	IS200/IS605 family transposase	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_000917281.1		T_RS05655	1190280	1191404	1	hypothetical protein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM			T_RS24010	1191558	1191746	1	hypothetical protein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_000281950.1		T_RS05660	1192445	1192858	1	peptidase	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_001766395.1		T_RS05665	1192875	1193603	1	pertussis toxin subunit ArtA	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_000158843.1		T_RS05670	1193795	1194337	1	peptidoglycan-binding protein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_001277616.1		T_RS05675	1194485	1194862	-1	phage tail protein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_001529135.1		T_RS05680	1194935	1195744	-1	cytolethal distending toxin subunit B homolog	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_001036668.1		T_RS05685	1196241	1196405	1	hypothetical protein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_000497459.1		T_RS05690	1196617	1196856	-1	virulence protein MsgA	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_001537478.1		T_RS05695	1197047	1197568	-1	lipoprotein	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_001537306.1		T_RS05700	1197986	1198198	-1	cold-shock protein CspH	
NC_004631.1	1189172	1200861	11689	SIGI-HMM	WP_010989183.1		T_RS05705	1198330	1198593	-1	virulence factor	
